file,key,english_text
t_ingame.php,galaxy.honorable_target_explanation,"In battle against this target you can receive honour points and plunder 50% more loot."
t_ingame.php,galaxy.relocate_success,"The position has been reserved for you. The colony's relocation has begun."
t_ingame.php,galaxy.relocate_title,"Resettle Planet"
t_ingame.php,galaxy.relocate_question,"Are you sure you want to relocate your planet to these coordinates? To finance the relocation you'll need :cost Dark Matter."
t_ingame.php,galaxy.deut_needed_relocate,"You don't have enough Deuterium! You need 10 Units of Deuterium."
t_ingame.php,galaxy.fleet_attacking,"Fleet is attacking!"
t_ingame.php,galaxy.fleet_underway,"Fleet is en-route"
t_ingame.php,galaxy.discovery_send,"Dispatch exploration ship"
t_ingame.php,galaxy.discovery_success,"Exploration ship dispatched"
t_ingame.php,galaxy.discovery_unavailable,"You can't dispatch an exploration ship to this location."
t_ingame.php,galaxy.discovery_underway,"An Exploration Ship is already on approach to this planet."
t_ingame.php,galaxy.discovery_locked,"You haven't unlocked the research to discover new lifeforms yet."
t_ingame.php,galaxy.discovery_title,"Exploration Ship"
t_ingame.php,galaxy.discovery_question,"Do you want to dispatch an exploration ship to this planet?<br/>Metal: 5000 Crystal: 1000 Deuterium: 500"
t_ingame.php,galaxy.sensor_report,"sensor report"
t_ingame.php,galaxy.refresh,Refresh
t_ingame.php,galaxy.arrived,Arrived
t_ingame.php,galaxy.target,Target
t_ingame.php,galaxy.flight_duration,"Flight duration"
t_ingame.php,galaxy.primary_target,"Primary target"
t_ingame.php,galaxy.no_primary_target,"No primary target selected: random target"
t_ingame.php,galaxy.target_has,"Target has"
t_ingame.php,galaxy.fire,Fire
t_ingame.php,galaxy.valid_missile_count,"Please enter a valid number of missiles"
t_ingame.php,galaxy.not_enough_missiles,"You do not have enough missiles"
t_ingame.php,galaxy.launched_success,"Missiles launched successfully!"
t_ingame.php,galaxy.launch_failed,"Failed to launch missiles"
t_ingame.php,galaxy.alliance_page,"Alliance Information"
t_ingame.php,galaxy.apply,Apply
t_ingame.php,galaxy.contact_support,"Contact Support"
t_ingame.php,buddy.request_sent,"Buddy request sent successfully!"
t_ingame.php,buddy.request_failed,"Failed to send buddy request."
t_ingame.php,buddy.request_to,"Buddy request to"
t_ingame.php,buddy.ignore_confirm,"Are you sure you want to ignore"
t_ingame.php,buddy.ignore_success,"Player ignored successfully!"
t_ingame.php,buddy.ignore_failed,"Failed to ignore player."
t_ingame.php,messages.subtab_combat,"Combat Reports"
t_ingame.php,messages.subtab_expeditions,Expeditions
t_ingame.php,messages.subtab_transport,Unions/Transport
t_ingame.php,messages.subtab_other,Other
t_ingame.php,messages.subtab_information,Information
t_ingame.php,messages.subtab_shared_combat,"Shared Combat Reports"
t_ingame.php,messages.subtab_shared_espionage,"Shared Espionage Reports"
t_ingame.php,messages.error_occurred,"An error has occurred"
t_ingame.php,messages.mark_favourite,"mark as favourite"
t_ingame.php,messages.remove_favourite,"remove from favourites"
t_ingame.php,messages.from,From
t_ingame.php,messages.no_messages,"There are currently no messages available in this tab"
t_ingame.php,messages.new_alliance_msg,"New alliance message"
t_ingame.php,messages.to,To
t_ingame.php,messages.all_players,"all players"
t_ingame.php,messages.send,send
t_ingame.php,messages.delete_buddy_title,"Delete buddy"
t_ingame.php,messages.report_to_operator,"Report this message to a game operator?"
t_ingame.php,messages.too_few_chars,"Too few characters! Please put in at least 2 characters."
t_ingame.php,messages.bbcode_bold,Bold
t_ingame.php,messages.bbcode_italic,Italic
t_ingame.php,messages.bbcode_underline,Underline
t_ingame.php,messages.bbcode_stroke,Strikethrough
t_ingame.php,messages.bbcode_sub,Subscript
t_ingame.php,messages.bbcode_sup,Superscript
t_ingame.php,messages.bbcode_font_color,"Font colour"
t_ingame.php,messages.bbcode_font_size,"Font size"
t_ingame.php,messages.bbcode_bg_color,"Background colour"
t_ingame.php,messages.bbcode_bg_image,"Background image"
t_ingame.php,messages.bbcode_tooltip,Tool-tip
t_ingame.php,messages.bbcode_align_left,"Left align"
t_ingame.php,messages.bbcode_align_center,"Centre align"
t_ingame.php,messages.bbcode_align_right,"Right align"
t_ingame.php,messages.bbcode_align_justify,Justify
t_ingame.php,messages.bbcode_block,Break
t_ingame.php,messages.bbcode_code,Code
t_ingame.php,messages.bbcode_spoiler,Spoiler
t_ingame.php,messages.bbcode_moreopts,"More Options"
t_ingame.php,messages.bbcode_list,List
t_ingame.php,messages.bbcode_hr,"Horizontal line"
t_ingame.php,messages.bbcode_picture,Image
t_ingame.php,messages.bbcode_link,Link
t_ingame.php,messages.bbcode_email,Email
t_ingame.php,messages.bbcode_player,Player
t_ingame.php,messages.bbcode_item,Item
t_ingame.php,messages.bbcode_preview,Preview
t_ingame.php,messages.bbcode_text_ph,Text...
t_ingame.php,messages.bbcode_player_ph,"Player ID or name"
t_ingame.php,messages.bbcode_item_ph,"Item ID"
t_ingame.php,messages.bbcode_coord_ph,Galaxy:system:position
t_ingame.php,messages.bbcode_chars_left,"Characters remaining"
t_ingame.php,messages.bbcode_ok,Ok
t_ingame.php,messages.bbcode_cancel,Cancel
t_ingame.php,messages.bbcode_repeat_x,"Repeat horizontally"
t_ingame.php,messages.bbcode_repeat_y,"Repeat vertically"
t_ingame.php,messages.spy_player,Player
t_ingame.php,messages.spy_activity,Activity
t_ingame.php,messages.spy_minutes_ago,"minutes ago"
t_ingame.php,messages.spy_unknown,Unknown
t_ingame.php,messages.spy_no_alliance_class,"No alliance class selected"
t_ingame.php,messages.spy_loot,Loot
t_ingame.php,messages.spy_counter_esp,"Chance of counter-espionage"
t_ingame.php,messages.spy_no_info,"We were unable to retrieve any reliable information of this type from the scan."
t_ingame.php,messages.spy_no_activity,"Your espionage does not show abnormalities in the atmosphere of the planet. There appears to have been no activity on the planet within the last hour."
t_ingame.php,messages.spy_defense,Defense
t_ingame.php,messages.spy_building,Building
t_ingame.php,messages.battle_attacker,Attacker
t_ingame.php,messages.battle_defender,Defender
t_ingame.php,messages.battle_loot,Loot
t_ingame.php,messages.battle_debris_new,"Debris field (newly created)"
t_ingame.php,messages.battle_wreckage_created,"Wreckage created"
t_ingame.php,messages.battle_attacker_wreckage,"Attacker wreckage"
t_ingame.php,messages.battle_repaired,"Actually repaired"
t_ingame.php,messages.battle_moon_chance,"Moon Chance"
t_ingame.php,messages.battle_report,"Combat Report"
t_ingame.php,messages.battle_fleet_command,"Fleet Command"
t_ingame.php,messages.battle_from,From
t_ingame.php,messages.battle_tactical_retreat,"Tactical retreat"
t_ingame.php,messages.battle_total_loot,"Total loot"
t_ingame.php,messages.battle_debris,"Debris (new)"
t_ingame.php,messages.battle_mined_after,"Mined after combat"
t_ingame.php,messages.battle_debris_left,"Debris fields (left)"
t_ingame.php,messages.battle_honour_points,"Honour points"
t_ingame.php,messages.battle_dishonourable,"Dishonourable fight"
t_ingame.php,messages.battle_vs,vs
t_ingame.php,messages.battle_honourable,"Honourable fight"
t_ingame.php,messages.battle_weapons,Weapons
t_ingame.php,messages.battle_shields,Shields
t_ingame.php,messages.battle_armour,Armour
t_ingame.php,messages.battle_defences,Defences
t_ingame.php,messages.battle_repaired_def,"Repaired defences"
t_ingame.php,messages.battle_share,"share message"
t_ingame.php,messages.battle_delete,delete
t_ingame.php,messages.battle_favourite,"mark as favourite"
t_ingame.php,messages.battle_hamill,"A Light Fighter destroyed one Deathstar before the battle began!"
t_ingame.php,messages.battle_retreat_tooltip,"Please note that Deathstars, Espionage Probes, Solar Satellites and any fleet on a ACS Defence mission cannot flee. Tactical retreats are also deactivated in honourable battles. A retreat may also have been manually deactivated or prevented by a lack of deuterium. Bandits and players with more than 500,000 points never retreat."
t_ingame.php,messages.battle_no_flee,"The defending fleet did not flee."
t_ingame.php,messages.battle_rounds,Rounds
t_ingame.php,messages.battle_start,Start
t_ingame.php,messages.battle_player_from,from
t_ingame.php,messages.battle_attacker_fires,"The :attacker fires a total of :hits shots at the :defender with a total strength of :strength. The :defender2's shields absorb :absorbed points of damage."
t_ingame.php,messages.battle_defender_fires,"The :defender fires a total of :hits shots at the :attacker with a total strength of :strength. The :attacker2's shields absorb :absorbed points of damage."
t_ingame.php,alliance.tab_management,Management
t_ingame.php,alliance.tab_applications,Applications
t_ingame.php,alliance.tab_classes,"Alliance Classes"
t_ingame.php,alliance.tab_apply,apply
t_ingame.php,alliance.your_alliance,"Your alliance"
t_ingame.php,alliance.tag,Tag
t_ingame.php,alliance.created,Created
t_ingame.php,alliance.member,Member
t_ingame.php,alliance.your_rank,"Your Rank"
t_ingame.php,alliance.homepage,Homepage
t_ingame.php,alliance.logo,"Alliance logo"
t_ingame.php,alliance.open_page,"Open alliance page"
t_ingame.php,alliance.highscore,"Alliance highscore"
t_ingame.php,alliance.leave_wait_warning,"If you leave the alliance, you will need to wait 3 days before joining or creating another alliance."
t_ingame.php,alliance.leave_btn,"Leave alliance"
t_ingame.php,alliance.member_list,"Member List"
t_ingame.php,alliance.no_members,"No members found"
t_ingame.php,alliance.assign_rank_btn,"Assign rank"
t_ingame.php,alliance.kick_tooltip,"Kick alliance member"
t_ingame.php,alliance.write_msg_tooltip,"Write message"
t_ingame.php,alliance.col_rank,Rank
t_ingame.php,alliance.col_coords,Coords
t_ingame.php,alliance.col_joined,Joined
t_ingame.php,alliance.col_function,Function
t_ingame.php,alliance.internal_area,"Internal Area"
t_ingame.php,alliance.external_area,"External Area"
t_ingame.php,alliance.configure_privileges,"Configure privileges"
t_ingame.php,alliance.col_rank_name,"Rank name"
t_ingame.php,alliance.col_applications_group,Applications
t_ingame.php,alliance.col_member_group,Member
t_ingame.php,alliance.delete_rank,"Delete rank"
t_ingame.php,alliance.rights_warning_html,"<strong>Warning!</strong> You can only give permissions that you have yourself."
t_ingame.php,alliance.rights_warning_loca,"[b]Warning![/b] You can only give permissions that you have yourself."
t_ingame.php,alliance.rights_legend,"Rights legend"
t_ingame.php,alliance.create_rank_btn,"Create new rank"
t_ingame.php,alliance.rank_name_placeholder,"Rank name"
t_ingame.php,alliance.no_ranks,"No ranks found"
t_ingame.php,alliance.perm_see_applications,"Show applications"
t_ingame.php,alliance.perm_edit_applications,"Process applications"
t_ingame.php,alliance.perm_see_members,"Show member list"
t_ingame.php,alliance.perm_kick_user,"Kick user"
t_ingame.php,alliance.perm_see_online,"See online status"
t_ingame.php,alliance.perm_send_circular,"Write circular message"
t_ingame.php,alliance.perm_disband,"Disband alliance"
t_ingame.php,alliance.perm_manage,"Manage alliance"
t_ingame.php,alliance.perm_right_hand,"Right hand"
t_ingame.php,alliance.perm_right_hand_long,"`Right Hand` (necessary to transfer founder rank)"
t_ingame.php,alliance.perm_manage_classes,"Manage alliance class"
t_ingame.php,alliance.manage_texts,"Manage texts"
t_ingame.php,alliance.internal_text,"Internal text"
t_ingame.php,alliance.external_text,"External text"
t_ingame.php,alliance.application_text,"Application text"
t_ingame.php,alliance.alliance_logo_label,"Alliance logo"
t_ingame.php,alliance.applications_field,Applications
t_ingame.php,alliance.status_open,"Possible (alliance open)"
t_ingame.php,alliance.status_closed,"Impossible (alliance closed)"
t_ingame.php,alliance.rename_founder,"Rename founder title as"
t_ingame.php,alliance.rename_newcomer,"Rename Newcomer rank"
t_ingame.php,alliance.no_settings_perm,"You do not have permission to manage alliance settings."
t_ingame.php,alliance.change_tag_name,"Change alliance tag/name"
t_ingame.php,alliance.change_tag,"Change alliance tag"
t_ingame.php,alliance.change_name,"Change alliance name"
t_ingame.php,alliance.former_tag,"Former alliance tag:"
t_ingame.php,alliance.new_tag,"New alliance tag:"
t_ingame.php,alliance.former_name,"Former alliance name:"
t_ingame.php,alliance.new_name,"New alliance name:"
t_ingame.php,alliance.former_tag_short,"Former alliance tag"
t_ingame.php,alliance.new_tag_short,"New alliance tag"
t_ingame.php,alliance.former_name_short,"Former alliance name"
t_ingame.php,alliance.new_name_short,"New alliance name"
t_ingame.php,alliance.no_tagname_perm,"You do not have permission to change alliance tag/name."
t_ingame.php,alliance.delete_pass_on,"Delete alliance/Pass alliance on"
t_ingame.php,alliance.delete_btn,"Delete this alliance"
t_ingame.php,alliance.no_delete_perm,"You do not have permission to delete the alliance."
